poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,endorsed_candidate_id,endorsed_candidate_name,endorsed_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,hypothetical,party,answer,candidate_id,candidate_name,pct
88713,916,PRRI,1279,Brookings Institute,Public Religion Research Institute,428,Public Religion Research Institute,1.8,0.4,Online Panel/Probability Panel,9.0,,8/16/24,9/4/24,,"",,,,,212858,5325,a,,a,,10/16/24 09:34,"",https://www.prri.org/research/challenges-to-democracy-the-2024-election-in-focus-findings-from-the-2024-american-values-survey/,https://www.prri.org/research/challenges-to-democracy-the-2024-election-in-focus-findings-from-the-2024-american-values-survey/,https://www.prri.org/wp-content/uploads/2024/10/2024-American-Values-Survey-Topline-V4-.pdf,,"",,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,true,IND,Kennedy,31042,Robert F. Kennedy,3.0
88713,916,PRRI,1279,Brookings Institute,Public Religion Research Institute,428,Public Religion Research Institute,1.8,0.4,Online Panel/Probability Panel,9.0,,8/16/24,9/4/24,,"",,,,,212858,5325,a,,a,,10/16/24 09:34,"",https://www.prri.org/research/challenges-to-democracy-the-2024-election-in-focus-findings-from-the-2024-american-values-survey/,https://www.prri.org/research/challenges-to-democracy-the-2024-election-in-focus-findings-from-the-2024-american-values-survey/,https://www.prri.org/wp-content/uploads/2024/10/2024-American-Values-Survey-Topline-V4-.pdf,,"",,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,true,GRE,Stein,31116,Jill Stein,1.0
88713,916,PRRI,1279,Brookings Institute,Public Religion Research Institute,428,Public Religion Research Institute,1.8,0.4,Online Panel/Probability Panel,9.0,,8/16/24,9/4/24,,"",,,,,212858,5325,a,,a,,10/16/24 09:34,"",https://www.prri.org/research/challenges-to-democracy-the-2024-election-in-focus-findings-from-the-2024-american-values-survey/,https://www.prri.org/research/challenges-to-democracy-the-2024-election-in-focus-findings-from-the-2024-american-values-survey/,https://www.prri.org/wp-content/uploads/2024/10/2024-American-Values-Survey-Topline-V4-.pdf,,"",,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,true,IND,West,31097,Cornel West,1.0
88021,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,9/1/24,9/3/24,,"",,,,,207698,1389,rv,,rv,,9/4/24 09:08,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_HIwtch9.pdf,,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_HIwtch9.pdf,"",,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,false,DEM,Harris,16661,Kamala Harris,47.0
88021,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,9/1/24,9/3/24,,"",,,,,207698,1389,rv,,rv,,9/4/24 09:08,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_HIwtch9.pdf,,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_HIwtch9.pdf,"",,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,false,REP,Trump,16651,Donald Trump,45.0
88021,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,9/1/24,9/3/24,,"",,,,,207698,1389,rv,,rv,,9/4/24 09:08,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_HIwtch9.pdf,,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_HIwtch9.pdf,"",,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,false,GRE,Stein,31116,Jill Stein,1.0
88021,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,9/1/24,9/3/24,,"",,,,,207698,1389,rv,,rv,,9/4/24 09:08,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_HIwtch9.pdf,,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_HIwtch9.pdf,"",,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,false,IND,West,31097,Cornel West,0.0
88043,1754,Patriot Polling,"","",Patriot Polling,732,Patriot Polling,1.1,0.6,IVR,5.0,,9/1/24,9/3/24,,"",,,,,207903,1003,rv,,rv,,9/5/24 20:34,"",https://patriotpolling.com/our-polls/f/trump-and-harris-in-dead-heat,,https://patriotpolling.com/our-polls/f/trump-and-harris-in-dead-heat,,"",,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,false,DEM,Harris,16661,Kamala Harris,48.8
88043,1754,Patriot Polling,"","",Patriot Polling,732,Patriot Polling,1.1,0.6,IVR,5.0,,9/1/24,9/3/24,,"",,,,,207903,1003,rv,,rv,,9/5/24 20:34,"",https://patriotpolling.com/our-polls/f/trump-and-harris-in-dead-heat,,https://patriotpolling.com/our-polls/f/trump-and-harris-in-dead-heat,,"",,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,false,REP,Trump,16651,Donald Trump,47.3
88044,1754,Patriot Polling,"","",Patriot Polling,732,Patriot Polling,1.1,0.6,IVR,5.0,Pennsylvania,9/1/24,9/3/24,,"",,,,,207904,857,rv,,rv,,9/5/24 20:34,"",https://patriotpolling.com/our-polls/f/trump-and-harris-in-dead-heat,,https://patriotpolling.com/our-polls/f/trump-and-harris-in-dead-heat,,"",,,8872,2024,U.S. President,0,,11/5/24,general,false,false,,false,DEM,Harris,16661,Kamala Harris,47.9
88044,1754,Patriot Polling,"","",Patriot Polling,732,Patriot Polling,1.1,0.6,IVR,5.0,Pennsylvania,9/1/24,9/3/24,,"",,,,,207904,857,rv,,rv,,9/5/24 20:34,"",https://patriotpolling.com/our-polls/f/trump-and-harris-in-dead-heat,,https://patriotpolling.com/our-polls/f/trump-and-harris-in-dead-heat,,"",,,8872,2024,U.S. President,0,,11/5/24,general,false,false,,false,REP,Trump,16651,Donald Trump,49.0
88045,1754,Patriot Polling,"","",Patriot Polling,732,Patriot Polling,1.1,0.6,IVR,5.0,Michigan,9/1/24,9/3/24,,"",,,,,207905,822,rv,,rv,,9/5/24 20:34,"",https://patriotpolling.com/our-polls/f/trump-and-harris-in-dead-heat,,https://patriotpolling.com/our-polls/f/trump-and-harris-in-dead-heat,,"",,,8820,2024,U.S. President,0,,11/5/24,general,false,false,,false,DEM,Harris,16661,Kamala Harris,48.4
88045,1754,Patriot Polling,"","",Patriot Polling,732,Patriot Polling,1.1,0.6,IVR,5.0,Michigan,9/1/24,9/3/24,,"",,,,,207905,822,rv,,rv,,9/5/24 20:34,"",https://patriotpolling.com/our-polls/f/trump-and-harris-in-dead-heat,,https://patriotpolling.com/our-polls/f/trump-and-harris-in-dead-heat,,"",,,8820,2024,U.S. President,0,,11/5/24,general,false,false,,false,REP,Trump,16651,Donald Trump,47.6
88046,1754,Patriot Polling,"","",Patriot Polling,732,Patriot Polling,1.1,0.6,IVR,5.0,Wisconsin,9/1/24,9/3/24,,"",,,,,207906,826,rv,,rv,,9/5/24 20:34,"",https://patriotpolling.com/our-polls/f/trump-and-harris-in-dead-heat,,https://patriotpolling.com/our-polls/f/trump-and-harris-in-dead-heat,,"",,,8905,2024,U.S. President,0,,11/5/24,general,false,false,,false,DEM,Harris,16661,Kamala Harris,47.9
88046,1754,Patriot Polling,"","",Patriot Polling,732,Patriot Polling,1.1,0.6,IVR,5.0,Wisconsin,9/1/24,9/3/24,,"",,,,,207906,826,rv,,rv,,9/5/24 20:34,"",https://patriotpolling.com/our-polls/f/trump-and-harris-in-dead-heat,,https://patriotpolling.com/our-polls/f/trump-and-harris-in-dead-heat,,"",,,8905,2024,U.S. President,0,,11/5/24,general,false,false,,false,REP,Trump,16651,Donald Trump,47.7
88047,1754,Patriot Polling,"","",Patriot Polling,732,Patriot Polling,1.1,0.6,IVR,5.0,North Carolina,9/1/24,9/3/24,,"",,,,,207907,804,rv,,rv,,9/5/24 20:34,"",https://patriotpolling.com/our-polls/f/trump-and-harris-in-dead-heat,,https://patriotpolling.com/our-polls/f/trump-and-harris-in-dead-heat,,"",,,8839,2024,U.S. President,0,,11/5/24,general,false,false,,false,DEM,Harris,16661,Kamala Harris,47.5
88047,1754,Patriot Polling,"","",Patriot Polling,732,Patriot Polling,1.1,0.6,IVR,5.0,North Carolina,9/1/24,9/3/24,,"",,,,,207907,804,rv,,rv,,9/5/24 20:34,"",https://patriotpolling.com/our-polls/f/trump-and-harris-in-dead-heat,,https://patriotpolling.com/our-polls/f/trump-and-harris-in-dead-heat,,"",,,8839,2024,U.S. President,0,,11/5/24,general,false,false,,false,REP,Trump,16651,Donald Trump,50.0
88048,1754,Patriot Polling,"","",Patriot Polling,732,Patriot Polling,1.1,0.6,IVR,5.0,Georgia,9/1/24,9/3/24,,"",,,,,207908,814,rv,,rv,,9/5/24 20:34,"",https://patriotpolling.com/our-polls/f/trump-and-harris-in-dead-heat,,https://patriotpolling.com/our-polls/f/trump-and-harris-in-dead-heat,,"",,,8781,2024,U.S. President,0,,11/5/24,general,false,false,,false,DEM,Harris,16661,Kamala Harris,48.3
88048,1754,Patriot Polling,"","",Patriot Polling,732,Patriot Polling,1.1,0.6,IVR,5.0,Georgia,9/1/24,9/3/24,,"",,,,,207908,814,rv,,rv,,9/5/24 20:34,"",https://patriotpolling.com/our-polls/f/trump-and-harris-in-dead-heat,,https://patriotpolling.com/our-polls/f/trump-and-harris-in-dead-heat,,"",,,8781,2024,U.S. President,0,,11/5/24,general,false,false,,false,REP,Trump,16651,Donald Trump,48.9
88049,1754,Patriot Polling,"","",Patriot Polling,732,Patriot Polling,1.1,0.6,IVR,5.0,Arizona,9/1/24,9/3/24,,"",,,,,207909,804,rv,,rv,,9/5/24 20:34,"",https://patriotpolling.com/our-polls/f/trump-and-harris-in-dead-heat,,https://patriotpolling.com/our-polls/f/trump-and-harris-in-dead-heat,,"",,,8759,2024,U.S. President,0,,11/5/24,general,false,false,,false,DEM,Harris,16661,Kamala Harris,46.9
88049,1754,Patriot Polling,"","",Patriot Polling,732,Patriot Polling,1.1,0.6,IVR,5.0,Arizona,9/1/24,9/3/24,,"",,,,,207909,804,rv,,rv,,9/5/24 20:34,"",https://patriotpolling.com/our-polls/f/trump-and-harris-in-dead-heat,,https://patriotpolling.com/our-polls/f/trump-and-harris-in-dead-heat,,"",,,8759,2024,U.S. President,0,,11/5/24,general,false,false,,false,REP,Trump,16651,Donald Trump,48.5
88050,1754,Patriot Polling,"","",Patriot Polling,732,Patriot Polling,1.1,0.6,IVR,5.0,Nevada,9/1/24,9/3/24,,"",,,,,207910,788,rv,,rv,,9/5/24 20:34,"",https://patriotpolling.com/our-polls/f/trump-and-harris-in-dead-heat,,https://patriotpolling.com/our-polls/f/trump-and-harris-in-dead-heat,,"",,,8857,2024,U.S. President,0,,11/5/24,general,false,false,,false,DEM,Harris,16661,Kamala Harris,46.8
88050,1754,Patriot Polling,"","",Patriot Polling,732,Patriot Polling,1.1,0.6,IVR,5.0,Nevada,9/1/24,9/3/24,,"",,,,,207910,788,rv,,rv,,9/5/24 20:34,"",https://patriotpolling.com/our-polls/f/trump-and-harris-in-dead-heat,,https://patriotpolling.com/our-polls/f/trump-and-harris-in-dead-heat,,"",,,8857,2024,U.S. President,0,,11/5/24,general,false,false,,false,REP,Trump,16651,Donald Trump,47.0
88062,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3.0,,9/1/24,9/3/24,,"",,,,,207930,4000,rv,,rv,TRUE,9/6/24 10:57,"",https://pro.morningconsult.com/trackers/2024-presidential-election-polling,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,,,"",,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,false,DEM,Harris,16661,Kamala Harris,48.0
88062,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3.0,,9/1/24,9/3/24,,"",,,,,207930,4000,rv,,rv,TRUE,9/6/24 10:57,"",https://pro.morningconsult.com/trackers/2024-presidential-election-polling,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,,,"",,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,false,REP,Trump,16651,Donald Trump,45.0
88062,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3.0,,9/1/24,9/3/24,,"",,,,,208425,11928,lv,,lv,TRUE,9/10/24 10:33,"",https://pro.morningconsult.com/trackers/2024-presidential-election-polling,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,,,"",,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,false,DEM,Harris,16661,Kamala Harris,50.0
88062,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3.0,,9/1/24,9/3/24,,"",,,,,208425,11928,lv,,lv,TRUE,9/10/24 10:33,"",https://pro.morningconsult.com/trackers/2024-presidential-election-polling,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,,,"",,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,false,REP,Trump,16651,Donald Trump,46.0
88027,1873,Big Data Poll,2133,Public Polling Project,Big Data Poll,251,Big Data Poll,1.1,0.2,Online Panel/Text-to-Web,7.0,,8/31/24,9/3/24,,"",,,,,207759,3047,lv,,lv,,9/4/24 13:38,"",https://www.youtube.com/live/vN15UFzVuPU,https://www.youtube.com/live/vN15UFzVuPU,,https://application.marketsight.com/app/ItemView.aspx?SharedFor=public%40bigdatapoll.com&SharedBy=34090&id=217dc81c-9d01-4add-9dea-b1e20119b63a,"",,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,false,DEM,Harris,16661,Kamala Harris,49.9
88027,1873,Big Data Poll,2133,Public Polling Project,Big Data Poll,251,Big Data Poll,1.1,0.2,Online Panel/Text-to-Web,7.0,,8/31/24,9/3/24,,"",,,,,207759,3047,lv,,lv,,9/4/24 13:38,"",https://www.youtube.com/live/vN15UFzVuPU,https://www.youtube.com/live/vN15UFzVuPU,,https://application.marketsight.com/app/ItemView.aspx?SharedFor=public%40bigdatapoll.com&SharedBy=34090&id=217dc81c-9d01-4add-9dea-b1e20119b63a,"",,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,false,REP,Trump,16651,Donald Trump,50.1
88027,1873,Big Data Poll,2133,Public Polling Project,Big Data Poll,251,Big Data Poll,1.1,0.2,Online Panel/Text-to-Web,7.0,,8/31/24,9/3/24,,"",,,,,207973,3047,lv,,lv,,9/8/24 13:37,"includes ""other"" option",https://www.bigdatapoll.com/blog/national-poll-trump-harris-fight-for-popular-vote-lead-in-september/,https://www.bigdatapoll.com/blog/national-poll-trump-harris-fight-for-popular-vote-lead-in-september/,,https://application.marketsight.com/app/ItemView.aspx?SharedFor=public%40bigdatapoll.com&SharedBy=34090&id=217dc81c-9d01-4add-9dea-b1e20119b63a,"",,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,false,DEM,Harris,16661,Kamala Harris,48.3
88027,1873,Big Data Poll,2133,Public Polling Project,Big Data Poll,251,Big Data Poll,1.1,0.2,Online Panel/Text-to-Web,7.0,,8/31/24,9/3/24,,"",,,,,207973,3047,lv,,lv,,9/8/24 13:37,"includes ""other"" option",https://www.bigdatapoll.com/blog/national-poll-trump-harris-fight-for-popular-vote-lead-in-september/,https://www.bigdatapoll.com/blog/national-poll-trump-harris-fight-for-popular-vote-lead-in-september/,,https://application.marketsight.com/app/ItemView.aspx?SharedFor=public%40bigdatapoll.com&SharedBy=34090&id=217dc81c-9d01-4add-9dea-b1e20119b63a,"",,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,false,REP,Trump,16651,Donald Trump,47.2
88027,1873,Big Data Poll,2133,Public Polling Project,Big Data Poll,251,Big Data Poll,1.1,0.2,Online Panel/Text-to-Web,7.0,,8/31/24,9/3/24,,"",,,,,207974,3047,lv,,lv,,9/8/24 13:37,"",https://www.bigdatapoll.com/blog/national-poll-trump-harris-fight-for-popular-vote-lead-in-september/,https://www.bigdatapoll.com/blog/national-poll-trump-harris-fight-for-popular-vote-lead-in-september/,,https://application.marketsight.com/app/ItemView.aspx?SharedFor=public%40bigdatapoll.com&SharedBy=34090&id=217dc81c-9d01-4add-9dea-b1e20119b63a,"",,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,false,DEM,Harris,16661,Kamala Harris,46.7
88027,1873,Big Data Poll,2133,Public Polling Project,Big Data Poll,251,Big Data Poll,1.1,0.2,Online Panel/Text-to-Web,7.0,,8/31/24,9/3/24,,"",,,,,207974,3047,lv,,lv,,9/8/24 13:37,"",https://www.bigdatapoll.com/blog/national-poll-trump-harris-fight-for-popular-vote-lead-in-september/,https://www.bigdatapoll.com/blog/national-poll-trump-harris-fight-for-popular-vote-lead-in-september/,,https://application.marketsight.com/app/ItemView.aspx?SharedFor=public%40bigdatapoll.com&SharedBy=34090&id=217dc81c-9d01-4add-9dea-b1e20119b63a,"",,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,false,REP,Trump,16651,Donald Trump,46.9
88027,1873,Big Data Poll,2133,Public Polling Project,Big Data Poll,251,Big Data Poll,1.1,0.2,Online Panel/Text-to-Web,7.0,,8/31/24,9/3/24,,"",,,,,207974,3047,lv,,lv,,9/8/24 13:37,"",https://www.bigdatapoll.com/blog/national-poll-trump-harris-fight-for-popular-vote-lead-in-september/,https://www.bigdatapoll.com/blog/national-poll-trump-harris-fight-for-popular-vote-lead-in-september/,,https://application.marketsight.com/app/ItemView.aspx?SharedFor=public%40bigdatapoll.com&SharedBy=34090&id=217dc81c-9d01-4add-9dea-b1e20119b63a,"",,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,false,LIB,Oliver,31790,Chase Oliver,1.3
88027,1873,Big Data Poll,2133,Public Polling Project,Big Data Poll,251,Big Data Poll,1.1,0.2,Online Panel/Text-to-Web,7.0,,8/31/24,9/3/24,,"",,,,,207974,3047,lv,,lv,,9/8/24 13:37,"",https://www.bigdatapoll.com/blog/national-poll-trump-harris-fight-for-popular-vote-lead-in-september/,https://www.bigdatapoll.com/blog/national-poll-trump-harris-fight-for-popular-vote-lead-in-september/,,https://application.marketsight.com/app/ItemView.aspx?SharedFor=public%40bigdatapoll.com&SharedBy=34090&id=217dc81c-9d01-4add-9dea-b1e20119b63a,"",,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,false,GRE,Stein,31116,Jill Stein,0.8
88027,1873,Big Data Poll,2133,Public Polling Project,Big Data Poll,251,Big Data Poll,1.1,0.2,Online Panel/Text-to-Web,7.0,,8/31/24,9/3/24,,"",,,,,207974,3047,lv,,lv,,9/8/24 13:37,"",https://www.bigdatapoll.com/blog/national-poll-trump-harris-fight-for-popular-vote-lead-in-september/,https://www.bigdatapoll.com/blog/national-poll-trump-harris-fight-for-popular-vote-lead-in-september/,,https://application.marketsight.com/app/ItemView.aspx?SharedFor=public%40bigdatapoll.com&SharedBy=34090&id=217dc81c-9d01-4add-9dea-b1e20119b63a,"",,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,false,IND,West,31097,Cornel West,1.2
88061,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3.0,,8/31/24,9/2/24,,"",,,,,207929,4000,rv,,rv,TRUE,9/6/24 10:56,"",https://pro.morningconsult.com/trackers/2024-presidential-election-polling,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,,,"",,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,false,DEM,Harris,16661,Kamala Harris,48.0
88061,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3.0,,8/31/24,9/2/24,,"",,,,,207929,4000,rv,,rv,TRUE,9/6/24 10:56,"",https://pro.morningconsult.com/trackers/2024-presidential-election-polling,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,,,"",,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,false,REP,Trump,16651,Donald Trump,45.0
88061,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3.0,,8/31/24,9/2/24,,"",,,,,208424,12084,lv,,lv,TRUE,9/10/24 10:33,"",https://pro.morningconsult.com/trackers/2024-presidential-election-polling,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,,,"",,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,false,DEM,Harris,16661,Kamala Harris,50.0
88061,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3.0,,8/31/24,9/2/24,,"",,,,,208424,12084,lv,,lv,TRUE,9/10/24 10:33,"",https://pro.morningconsult.com/trackers/2024-presidential-election-polling,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,,,"",,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,false,REP,Trump,16651,Donald Trump,45.0
88400,1760,Echelon Insights/GBAO,42,AARP,Echelon Insights/GBAO,740,Echelon Insights/GBAO,,,Online Panel,9.0,,8/27/24,9/2/24,,"",,,,,211014,2045,lv,,lv,,9/27/24 16:28,"",https://www.aarp.org/pri/topics/voter-research/politics/women-voters-economy-2024-election/,https://www.aarp.org/pri/topics/voter-research/politics/women-voters-economy-2024-election/,https://www.aarp.org/content/dam/aarp/research/topics/voter-opinion-research/politics/women-voters-economy-2024-election-topline.doi.10.26419-2fres.00841.001.pdf,,"",,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,false,DEM,Harris,16661,Kamala Harris,49.0
88400,1760,Echelon Insights/GBAO,42,AARP,Echelon Insights/GBAO,740,Echelon Insights/GBAO,,,Online Panel,9.0,,8/27/24,9/2/24,,"",,,,,211014,2045,lv,,lv,,9/27/24 16:28,"",https://www.aarp.org/pri/topics/voter-research/politics/women-voters-economy-2024-election/,https://www.aarp.org/pri/topics/voter-research/politics/women-voters-economy-2024-election/,https://www.aarp.org/content/dam/aarp/research/topics/voter-opinion-research/politics/women-voters-economy-2024-election-topline.doi.10.26419-2fres.00841.001.pdf,,"",,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,false,REP,Trump,16651,Donald Trump,46.0
88079,370,Pew,"","",Pew Research Center,253,Pew Research Center,2.5,-0.4,Probability Panel,8.0,,8/26/24,9/2/24,,"",,,,,208240,8044,rv,,rv,,9/9/24 15:36,"",https://www.pewresearch.org/politics/2024/09/09/in-tied-presidential-race-harris-and-trump-have-contrasting-strengths-weaknesses/,https://www.pewresearch.org/politics/2024/09/09/in-tied-presidential-race-harris-and-trump-have-contrasting-strengths-weaknesses/,https://www.pewresearch.org/wp-content/uploads/sites/20/2024/09/PP_2024.9.9_harris-trump_TOPLINE.pdf,https://docs.google.com/spreadsheets/d/1HvCNvXCfTN23fKt0ApWGOAgkeMOBNwn-5HV4LMA1mYw/htmlview?gid=1374525747#gid=1374525747,"",,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,false,DEM,Harris,16661,Kamala Harris,49.0
88079,370,Pew,"","",Pew Research Center,253,Pew Research Center,2.5,-0.4,Probability Panel,8.0,,8/26/24,9/2/24,,"",,,,,208240,8044,rv,,rv,,9/9/24 15:36,"",https://www.pewresearch.org/politics/2024/09/09/in-tied-presidential-race-harris-and-trump-have-contrasting-strengths-weaknesses/,https://www.pewresearch.org/politics/2024/09/09/in-tied-presidential-race-harris-and-trump-have-contrasting-strengths-weaknesses/,https://www.pewresearch.org/wp-content/uploads/sites/20/2024/09/PP_2024.9.9_harris-trump_TOPLINE.pdf,https://docs.google.com/spreadsheets/d/1HvCNvXCfTN23fKt0ApWGOAgkeMOBNwn-5HV4LMA1mYw/htmlview?gid=1374525747#gid=1374525747,"",,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,false,REP,Trump,16651,Donald Trump,49.0
88151,940,Lake Research,"","",Lake Research Partners,165,Lake Research Partners,1.2,0.1,Live Phone,1.0,Indiana,8/26/24,9/2/24,37463,Destiny Scott Wells,DEM,,,,209302,600,lv,,lv,,9/13/24 08:45,"",https://www.nwitimes.com/news/state-regional/government-politics/elections/indiana-attorney-general-race-poll/article_7050143c-7132-11ef-9faa-a707d102a2f9.html,https://www.nwitimes.com/news/state-regional/government-politics/elections/indiana-attorney-general-race-poll/article_7050143c-7132-11ef-9faa-a707d102a2f9.html,https://bloximages.chicago2.vip.townnews.com/nwitimes.com/content/tncms/assets/v3/editorial/6/6a/66a733d6-713a-11ef-9b4e-c7eb2d0ecf5c/66e33c7497986.pdf.pdf,,"",true,DEM,8797,2024,U.S. President,0,,11/5/24,general,false,false,,false,DEM,Harris,16661,Kamala Harris,42.0
88151,940,Lake Research,"","",Lake Research Partners,165,Lake Research Partners,1.2,0.1,Live Phone,1.0,Indiana,8/26/24,9/2/24,37463,Destiny Scott Wells,DEM,,,,209302,600,lv,,lv,,9/13/24 08:45,"",https://www.nwitimes.com/news/state-regional/government-politics/elections/indiana-attorney-general-race-poll/article_7050143c-7132-11ef-9faa-a707d102a2f9.html,https://www.nwitimes.com/news/state-regional/government-politics/elections/indiana-attorney-general-race-poll/article_7050143c-7132-11ef-9faa-a707d102a2f9.html,https://bloximages.chicago2.vip.townnews.com/nwitimes.com/content/tncms/assets/v3/editorial/6/6a/66a733d6-713a-11ef-9b4e-c7eb2d0ecf5c/66e33c7497986.pdf.pdf,,"",true,DEM,8797,2024,U.S. President,0,,11/5/24,general,false,false,,false,REP,Trump,16651,Donald Trump,52.0
88008,1741,ActiVote,"","",ActiVote,721,ActiVote,,,App Panel,8.0,,8/25/24,9/2/24,,"",,,,,207634,1000,lv,,lv,,9/2/24 12:56,"",https://www.activote.net/harris-lead-significantly-reduced/,https://www.activote.net/harris-lead-significantly-reduced/,,,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,false,DEM,Harris,16661,Kamala Harris,50.8
88008,1741,ActiVote,"","",ActiVote,721,ActiVote,,,App Panel,8.0,,8/25/24,9/2/24,,"",,,,,207634,1000,lv,,lv,,9/2/24 12:56,"",https://www.activote.net/harris-lead-significantly-reduced/,https://www.activote.net/harris-lead-significantly-reduced/,,,"",false,,8914,2024,U.S. President,0,,11/5/24,general,false,false,,false,REP,Trump,16651,Donald Trump,49.2
88002,1890,SoCal Strategies,"2152,2170",On Point Politics | Red Eagle Politics,SoCal Strategies,851,SoCal Research,,,Online Panel,9.0,Ohio,8/31/24,9/1/24,,"",,,,,207631,600,lv,,lv,,9/2/24 12:56,"",https://substack.com/inbox/post/148371316,https://substack.com/inbox/post/148371316,,https://docs.google.com/spreadsheets/d/1FOgEhwYbeDppNg25JGGlSL2czIwK0GvLP0pZYM2mS1c/edit?gid=434865575#gid=434865575,"",,REP,8863,2024,U.S. President,0,,11/5/24,general,false,false,,false,DEM,Harris,16661,Kamala Harris,43.0
88002,1890,SoCal Strategies,"2152,2170",On Point Politics | Red Eagle Politics,SoCal Strategies,851,SoCal Research,,,Online Panel,9.0,Ohio,8/31/24,9/1/24,,"",,,,,207631,600,lv,,lv,,9/2/24 12:56,"",https://substack.com/inbox/post/148371316,https://substack.com/inbox/post/148371316,,https://docs.google.com/spreadsheets/d/1FOgEhwYbeDppNg25JGGlSL2czIwK0GvLP0pZYM2mS1c/edit?gid=434865575#gid=434865575,"",,REP,8863,2024,U.S. President,0,,11/5/24,general,false,false,,false,REP,Trump,16651,Donald Trump,52.0
